Name,Price,Availability,Brand name,Rating,Review count,Star-wise reviews,Delivery date,Sponsored tag,Feature list
"HP Professional 14, Intel Core i5 13th Gen 1334U Turbo Boost, Finger Print and Backlite Keyboard - (16...","₹57,810",In Stock,HP,4.5,26 Ratings & 6 Reviews,None,None,No,Intel Core i5 Processor (13th Gen) | 16 GB DDR4X RAM | 64 bit Windows 11 Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | MS OFFICE | 1-Year(DOMESTIC)
"ASUS Vivobook 15, with Backlit Keyboard, Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 ...","₹62,990",In Stock,ASUS,4.3,565 Ratings & 35 Reviews,None,None,No,Intel Core i7 Processor (13th Gen) | 16 GB DDR4 RAM | Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Onsite Warranty
Samsung Galaxy Book4 Edge Series Copilot AI-PC Full Metal Chasis Qualcomm Snapdragon X - (16 GB/512 GB...,"₹59,550",In Stock,Samsung,4.4,"2,345 Ratings & 207 Reviews",None,None,No,Qualcomm Snapdragon X Processor | 16 GB LPDDR5X RAM | 64 bit Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | MS Office Home and Student 2024 | 1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories
HP MSO 2024 Intel Core i3 13th Gen 1315U - (16 GB/512 GB SSD/Windows 11 Home) 15-fd0574TU / 15 - fd066...,"₹42,990",In Stock,HP,4.2,"2,532 Ratings & 151 Reviews",None,None,No,Intel Core i3 Processor (13th Gen) | 16 GB DDR4 RAM | Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | MS Office Home 2024 + MISC PC Game Pass DA 3M | 1 Year Onsite Warranty
Acer Aspire Lite Intel Core i5 12th Gen 12450H - (16 GB/1 TB SSD/Windows 11 Home) AL15-52H Thin and Li...,"₹49,990",In Stock,Acer,4.1,"2,272 Ratings & 198 Reviews",None,None,No,Intel Core i5 Processor (12th Gen) | 16 GB LPDDR5 RAM | 64 bit Windows 11 Home Operating System | 1 TB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Onsite warranty
Apple MacBook Air M4 - (16 GB/256 GB SSD/macOS Sequoia) MW123HN/A,"₹90,990",In Stock,Apple,4.7,"2,268 Ratings & 155 Reviews",None,None,No,"Apple M4 Processor | 16 GB Unified Memory RAM | Mac OS Operating System | 256 GB SSD | 34.54 cm (13.6 Inch) Display | Built-in Apps: App Store, Books, Calendar, Contacts, FaceTime, Find My, Freeform, GarageBand, Home, iMovie, iPhone Mirroring, Keynote, Mail, Maps, Messages, Music, Notes, Numbers, Pages, Passwords, Photo Booth, Photos, Podcasts, Preview, QuickTime Player, Reminders, Safari, Shortcuts, Stocks, Time Machine, Tips, TV, Voice Memos, Weather | 1 Year Limited Warranty"
Acer Aspire 3 Intel Celeron Dual Core - (8 GB/256 GB SSD/Windows 11 Home) A311-45 Thin and Light Lapto...,"₹19,590",In Stock,Acer,3.8,"7,961 Ratings & 696 Reviews",None,None,No,Intel Celeron Dual Core Processor | 8 GB DDR4 RAM | 64 bit Windows 11 Home Operating System | 256 GB SSD | 29.46 cm (11.6 Inch) Display | 1 Year Warranty
DELL Inspiron 15 Intel Core i5 13th Gen 1334U - (8 GB/512 GB SSD/Windows 11 Home) 3530 Thin and Light ...,"₹53,990",In Stock,DELL,4.2,410 Ratings & 20 Reviews,None,None,No,"Intel Core i5 Processor (13th Gen) | 8 GB DDR4 RAM | 64 bit Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | My Dell (Dell Power Manager,Dell Support Assist) | 1 Year Onsite Hardware Service"
ASUS Vivobook Go 15 AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-NJ130WS | ...,"₹32,630",In Stock,ASUS,4.3,"1,722 Ratings & 115 Reviews",None,None,No,AMD Ryzen 3 Quad Core Processor | 8 GB LPDDR5 RAM | Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | Microsoft Office Home 2024 + Microsoft 365 Basic | 1 Year Onsite Warranty
DELL 15 Intel Core i5 13th Gen - (16 GB/512 GB SSD/Windows 11 Home) Vostro 3530 RPL Laptop,"₹58,990",In Stock,DELL,4.2,713 Ratings & 39 Reviews,None,None,No,"Intel Core i5 Processor (13th Gen) | 16 GB DDR4 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | My Dell (Dell Power Manager, Dell Support Assist), Office H&S 2024 | 1 Year Onsite Hardware Service"
MOTOROLA Motobook 60 Pro Full Metal OLED AI PC Intel Core Ultra 7 255 H - (32 GB/1 TB SSD/Windows 11 H...,"₹82,990",In Stock,MOTOROLA,4.5,91 Ratings & 14 Reviews,None,None,No,Intel Core Ultra 7 Processor | 32 GB DDR5 RAM | 64 bit Windows 11 Operating System | 1 TB SSD | 35.56 cm (14 Inch) Display | Office Home & Student 2024 | 1 Year Warranty
Acer Aspire 3 Intel Celeron Dual Core - (8 GB/512 GB SSD/Windows 11 Home) A311-45 Thin and Light Lapto...,"₹23,590",In Stock,Acer,3.8,"7,961 Ratings & 696 Reviews",None,None,No,Intel Celeron Dual Core Processor | 8 GB DDR4 RAM | 64 bit Windows 11 Home Operating System | 512 GB SSD | 29.46 cm (11.6 Inch) Display | 1 Year Warranty
Lenovo IdeaPad Slim 3 Next Gen AI PC WUXGA IPS Copilot + PC Qualcomm Snapdragon X - (16 GB/512 GB SSD/...,"₹50,990",In Stock,Lenovo,4.3,595 Ratings & 58 Reviews,None,None,No,Qualcomm Snapdragon X Processor | 16 GB LPDDR5X RAM | Windows 11 Home Operating System | 512 GB SSD | 38.86 cm (15.3 Inch) Display | Office Home 2024 | 1 Year Onsite Warranty
HP 15 Intel Core 3 100U - (8 GB/512 GB SSD/Windows 11 Home) 15-fd1253TU/ 15-fd1225TU Thin and Light La...,"₹39,990",In Stock,HP,4.2,"1,131 Ratings & 63 Reviews",None,None,No,Intel Core 3 Processor | 8 GB DDR4 RAM | Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | MS Office Home 2024 + MISC PC Game Pass DA 3M | 1 Year Onsite Warranty
HP 15 Intel Core i3 13th Gen 1315U - (16 GB/512 GB SSD/Windows 11 Home) 15-fd0668TU Thin and Light Lap...,"₹45,970",In Stock,HP,4.1,742 Ratings & 46 Reviews,None,None,No,Intel Core i3 Processor (13th Gen) | 16 GB DDR4 RAM | Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Onsite Warranty
ASUS Vivobook Go 15 AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-NJ132WS | ...,"₹36,990",In Stock,ASUS,4.3,"1,067 Ratings & 53 Reviews",None,None,No,AMD Ryzen 5 Quad Core Processor | 8 GB LPDDR5 RAM | Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | Microsoft Office Home 2024 + Microsoft 365 Basic | 1 Year Onsite Warranty
Lenovo IdeaPad Slim 1 AMD Ryzen 5 Hexa Core 5500U - (16 GB/512 GB SSD/Windows 11 Home) 15ALC7 Thin and...,"₹40,990",In Stock,Lenovo,4.2,"7,052 Ratings & 575 Reviews",None,None,No,AMD Ryzen 5 Hexa Core Processor | 16 GB DDR4 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | Microsoft Office Home & Student 2021 | 1 Year Onsite Warranty
DELL Intel Core i3 13th Gen - (8 GB/512 GB SSD/Windows 11 Home) 3530 Thin and Light Laptop,"₹37,990",In Stock,DELL,4.2,288 Ratings & 25 Reviews,None,None,No,Intel Core i3 Processor (13th Gen) | 8 GB DDR4 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 year domestic warranty
"ASUS Vivobook 15 (2025) with Office 2024 + M365 Basic*, Backlit Keyboard, Intel Core i5 13th Gen 1335U...","₹45,990",In Stock,ASUS,4.4,105 Ratings & 4 Reviews,None,None,No,"Intel Core i5 Processor (13th Gen) | 16 GB DDR4 RAM | Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | Microsoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), One-Month Membership of Adobe Creative Cloud All Apps, McAfee 1 year | 1 Year Onsite Warranty"
Samsung Galaxy Book4 Metal Intel Core i5 13th Gen 1335U - (16 GB/512 GB SSD/Windows 11 Home) NP750XGJ ...,"₹50,990",In Stock,Samsung,4.4,"15,581 Ratings & 1,237 Reviews",None,None,No,Intel Core i5 Processor (13th Gen) | 16 GB LPDDR4X RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories
Lenovo Chromebook MediaTek Kompanio 520 - (4 GB/128 GB EMMC Storage/Chrome OS) 14M868 Chromebook,"₹14,999",In Stock,Lenovo,3.9,"3,523 Ratings & 313 Reviews",None,None,No,MediaTek Kompanio 520 Processor | 4 GB LPDDR4X RAM | Chrome Operating System | 35.56 cm (14 Inch) Display | 1 Year Carry-in Warranty
"ASUS Vivobook S15, A-Part Metal Body, Backlit Keyboard, Intel Core i9 13th Gen 13900H - (16 GB/512 GB ...","₹72,990",In Stock,ASUS,4.4,160 Ratings & 13 Reviews,None,None,No,Intel Core i9 Processor (13th Gen) | 16 GB LPDDR5 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Onsite Warranty
HP 15s Metal Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) 15-hr0005TU Thin and Lig...,"₹41,990",In Stock,HP,4.3,38 Ratings & 2 Reviews,None,None,No,Intel Core i3 Processor (13th Gen) | 8 GB DDR4 RAM | Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | MS Office Home 2024 + MISC PC Game Pass DA 3M | 1 Year Onsite Warranty
HP Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home) 15-fr0046TU Thin and Light Lapto...,"₹68,990",In Stock,HP,4.3,755 Ratings & 47 Reviews,None,None,No,Intel Core i7 Processor (13th Gen) | 16 GB DDR4 RAM | Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Onsite Warranty
"ASUS Vivobook 15, with Backlit Keyboard, Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 H...","₹46,990",In Stock,ASUS,4.2,"8,777 Ratings & 485 Reviews",None,None,No,Intel Core i5 Processor (12th Gen) | 16 GB DDR4 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Onsite Warranty
DELL G15 Intel Core i7 13th Gen 13650HX - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeFor...,"₹1,07,390",In Stock,DELL,4.1,30 Ratings & 2 Reviews,None,None,No,"Intel Core i7 Processor (13th Gen) | 16 GB DDR5 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | Alienware Command Center,Dell Support Assist) | 1 Year Basic Onsite Service after remote diagnosis with Hardware-Only Support"
Acer Aspire Lite AMD Ryzen 3 Quad Core 5300U - (8 GB/512 GB SSD/Windows 11 Home) AL15-41 Thin and Ligh...,"₹31,990",In Stock,Acer,4.1,"1,384 Ratings & 101 Reviews",None,None,No,AMD Ryzen 3 Quad Core Processor | 8 GB DDR4 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Carry-in Warranty
Acer Chromebook Intel Celeron Dual Core N4020 - (4 GB/64 GB EMMC Storage/Chrome OS) CB314-1H Chromeboo...,"₹23,699",In Stock,Acer,4,101 Ratings & 10 Reviews,None,None,No,Intel Celeron Dual Core Processor | 4 GB LPDDR4 RAM | Chrome Operating System | 35.56 cm (14 Inch) Display | 1 Year Onsite Warranty
Samsung Galaxy Book4 Edge Series Copilot AI-PC Full Metal Chasis Qualcomm Snapdragon X - (16 GB/512 GB...,"₹59,550",In Stock,Samsung,4.4,"2,345 Ratings & 207 Reviews",None,None,No,Qualcomm Snapdragon X Processor | 16 GB LPDDR5X RAM | 64 bit Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | MS Office Home and Student 2024 | 1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories
HP MSO 2024 Intel Core i3 13th Gen 1315U - (16 GB/512 GB SSD/Windows 11 Home) 15-fd0574TU / 15 - fd066...,"₹42,990",In Stock,HP,4.2,"2,532 Ratings & 151 Reviews",None,None,No,Intel Core i3 Processor (13th Gen) | 16 GB DDR4 RAM | Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | MS Office Home 2024 + MISC PC Game Pass DA 3M | 1 Year Onsite Warranty
Acer Predator Helios 16 Intel Core i7 14th Gen 14700HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics...,"₹1,37,990",In Stock,Acer,4.2,13 Ratings & 3 Reviews,None,None,No,Intel Core i7 Processor (14th Gen) | 16 GB DDR5 RAM | Windows 11 Operating System | 1 TB SSD | 40.64 cm (16 Inch) Display | 1 Year International Travelers Warranty (ITW)
"ASUS Vivobook 15 (2025) with Office 2024 + M365 Basic*, Intel Core i3 13th Gen 1315U - (8 GB/512 GB SS...","₹35,990",In Stock,ASUS,None,None,None,None,No,"Intel Core i3 Processor (13th Gen) | 8 GB DDR4 RAM | Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | Microsoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), One-Month Membership of Adobe Creative Cloud All Apps, McAfee 1 year | 1 Year Onsite Warranty"
ASUS Vivobook Go 15 AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-NJ130WS | ...,"₹32,630",In Stock,ASUS,4.3,"1,722 Ratings & 115 Reviews",None,None,No,AMD Ryzen 3 Quad Core Processor | 8 GB LPDDR5 RAM | Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | Microsoft Office Home 2024 + Microsoft 365 Basic | 1 Year Onsite Warranty
DELL 15 Intel Core i5 13th Gen - (16 GB/512 GB SSD/Windows 11 Home) Vostro 3530 RPL Laptop,"₹58,990",In Stock,DELL,4.2,713 Ratings & 39 Reviews,None,None,No,"Intel Core i5 Processor (13th Gen) | 16 GB DDR4 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | My Dell (Dell Power Manager, Dell Support Assist), Office H&S 2024 | 1 Year Onsite Hardware Service"
Lenovo IdeaPad Slim 5 WUXGA IPS Office 2024 Full Metal Body AMD Ryzen 7 Octa Core 7735HS - (16 GB/512 ...,"₹64,990",In Stock,Lenovo,4.1,86 Ratings & 11 Reviews,None,None,No,AMD Ryzen 7 Octa Core Processor | 16 GB LPDDR5X RAM | Windows 11 Home Operating System | 512 GB SSD | 33.78 cm (13.3 Inch) Display | 1 Year Onsite Warranty
HP Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) 15-fd0568TU Thin and Light Laptop,"₹39,990",In Stock,HP,4.2,124 Ratings & 8 Reviews,None,None,No,Intel Core i3 Processor (13th Gen) | 8 GB DDR4 RAM | Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | MS Office Home 2024 + MISC PC Game Pass DA 3M | 1 Year Onsite Warranty
Acer Swift Neo OLED Intel Core Ultra 5 115U - (16 GB/1 TB SSD/Windows 11 Home) SFN14-54H Thin and Ligh...,"₹57,990",In Stock,Acer,4.1,570 Ratings & 45 Reviews,None,None,No,Intel Core Ultra 5 Processor | 16 GB LPDDR5 RAM | 64 bit Windows 11 Home Operating System | 1 TB SSD | 35.56 cm (14 Inch) Display | 1 Year Warranty
Acer Swift Neo OLED Intel Core Ultra 5 115U - (16 GB/512 GB SSD/Windows 11 Home) SFN14-54H Thin and Li...,"₹56,990",In Stock,Acer,4.1,"1,394 Ratings & 130 Reviews",None,None,No,Intel Core Ultra 5 Processor | 16 GB LPDDR5 RAM | 64 bit Windows 11 Home Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | 1 Year Warranty
"ASUS Vivobook 15 (2025) with Office 2024 + M365 Basic*, Backlit Keyboard, Intel Core i5 13th Gen 1335U...","₹45,990",In Stock,ASUS,4.4,105 Ratings & 4 Reviews,None,None,No,"Intel Core i5 Processor (13th Gen) | 16 GB DDR4 RAM | Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | Microsoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), One-Month Membership of Adobe Creative Cloud All Apps, McAfee 1 year | 1 Year Onsite Warranty"
Samsung Galaxy Book4 Metal Intel Core i5 13th Gen 1335U - (16 GB/512 GB SSD/Windows 11 Home) NP750XGJ ...,"₹50,990",In Stock,Samsung,4.4,"15,581 Ratings & 1,237 Reviews",None,None,No,Intel Core i5 Processor (13th Gen) | 16 GB LPDDR4X RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories
HP Intel Pentium Quad Core N6000 - (8 GB/512 GB SSD/Windows 11 Home) 15s-fq3073TU Thin and Light Lapto...,"₹32,990",In Stock,HP,3.6,26 Ratings & 1 Reviews,None,None,No,Intel Pentium Quad Core Processor | 8 GB DDR4 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Onsite warranty
Acer Aspire Lite Intel Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Windows 11 Home) AL15-52 Thin and Li...,"₹33,990",In Stock,Acer,4.1,980 Ratings & 76 Reviews,None,None,No,Intel Core i3 Processor (12th Gen) | 16 GB DDR4 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Onsite Warranty
HP 15s Metal Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) 15-hr0005TU Thin and Lig...,"₹41,990",In Stock,HP,4.3,38 Ratings & 2 Reviews,None,None,No,Intel Core i3 Processor (13th Gen) | 8 GB DDR4 RAM | Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | MS Office Home 2024 + MISC PC Game Pass DA 3M | 1 Year Onsite Warranty
HP Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home) 15-fr0046TU Thin and Light Lapto...,"₹68,990",In Stock,HP,4.3,755 Ratings & 47 Reviews,None,None,No,Intel Core i7 Processor (13th Gen) | 16 GB DDR4 RAM | Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Onsite Warranty
HP Intel Celeron Dual Core N4500 - (8 GB/512 GB SSD/Windows 11 Home) 14s-dq3149TU / 14s-dq3141TU Thin ...,"₹30,800",In Stock,HP,3.8,674 Ratings & 31 Reviews,None,None,No,Intel Celeron Dual Core Processor | 8 GB DDR4 RAM | Windows 11 Home Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | 1 Year Onsite Warranty
"ASUS Vivobook S14 (2025) with Backlit Keyboard, Metallic Design*, Intel Core Ultra 7 255H - (16 GB/512...","₹82,990",In Stock,ASUS,4.4,21 Ratings & 1 Reviews,None,None,No,"Intel Core Ultra 7 Processor | 16 GB DDR5 RAM | Windows 11 Home Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | Microsoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), One-Month Membership of Adobe Creative Cloud All Apps, McAfee 1 year | 1 Year Onsite Warranty"
ASUS ROG Zephyrus M16 with 90Whr Battery Intel Core i9 12th Gen 12900H - (32 GB/2 TB SSD/Windows 11 Ho...,"₹3,27,990",In Stock,ASUS,None,None,None,None,No,Intel Core i9 Processor (12th Gen) | 32 GB DDR5 RAM | 64 bit Windows 11 Operating System | 2 TB SSD | 40.64 cm (16 Inch) Display | 1 Year Onsite Warranty
DELL 15 with Backlit Keyboard Intel Core i5 13th Gen 1334U - (16 GB/512 GB SSD/Windows 11 Home) DC1525...,"₹64,990",In Stock,DELL,None,None,None,None,No,Intel Core i5 Processor (13th Gen) | 16 GB DDR4 RAM | Windows 11 Operating System | 512 GB SSD | 38.1 cm (15 Inch) Display | 1 Year Onsite Warranty
Samsung Galaxy Book4 Edge Series Copilot AI-PC Full Metal Chasis Qualcomm Snapdragon X - (16 GB/512 GB...,"₹59,550",In Stock,Samsung,4.4,"2,345 Ratings & 207 Reviews",None,None,No,Qualcomm Snapdragon X Processor | 16 GB LPDDR5X RAM | 64 bit Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | MS Office Home and Student 2024 | 1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories
HP MSO 2024 Intel Core i3 13th Gen 1315U - (16 GB/512 GB SSD/Windows 11 Home) 15-fd0574TU / 15 - fd066...,"₹42,990",In Stock,HP,4.2,"2,532 Ratings & 151 Reviews",None,None,No,Intel Core i3 Processor (13th Gen) | 16 GB DDR4 RAM | Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | MS Office Home 2024 + MISC PC Game Pass DA 3M | 1 Year Onsite Warranty
Lenovo LOQ Intel Core i5 12th Gen 12450HX - (12 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeF...,"₹56,990",In Stock,Lenovo,4.3,"1,992 Ratings & 141 Reviews",None,None,No,Intel Core i5 Processor (12th Gen) | 12 GB DDR5 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1Yr Warranty and 1 Yr Accidental Damage Protection
MSI Modern 14 Intel Core i5 13th Gen 1334U - (16 GB/512 GB SSD/Windows 11 Home) Modern 14 C13M-116IN T...,"₹47,990",In Stock,MSI,4.2,169 Ratings & 13 Reviews,None,None,No,Intel Core i5 Processor (13th Gen) | 16 GB DDR4 RAM | 64 bit Windows 11 Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | Microsoft Office Home & Student�2021 | 1 Year On-Site Warranty
ASUS Vivobook Go 15 AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-NJ130WS | ...,"₹32,630",In Stock,ASUS,4.3,"1,722 Ratings & 115 Reviews",None,None,No,AMD Ryzen 3 Quad Core Processor | 8 GB LPDDR5 RAM | Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | Microsoft Office Home 2024 + Microsoft 365 Basic | 1 Year Onsite Warranty
DELL 15 Intel Core i5 13th Gen - (16 GB/512 GB SSD/Windows 11 Home) Vostro 3530 RPL Laptop,"₹58,990",In Stock,DELL,4.2,713 Ratings & 39 Reviews,None,None,No,"Intel Core i5 Processor (13th Gen) | 16 GB DDR4 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | My Dell (Dell Power Manager, Dell Support Assist), Office H&S 2024 | 1 Year Onsite Hardware Service"
HP 15 (2024) AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) 15-fc0500AU / 15-fc0154AU...,"₹31,990",In Stock,HP,4.2,"3,392 Ratings & 241 Reviews",None,None,No,AMD Ryzen 3 Quad Core Processor | 8 GB DDR4 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Onsite Warranty
Acer Chromebook Intel Celeron Dual Core N4500 - (8 GB/128 GB EMMC Storage/Chrome OS) CB314-3H-C5QE/ CB...,"₹23,990",In Stock,Acer,3.8,"2,681 Ratings & 187 Reviews",None,None,No,Intel Celeron Dual Core Processor | 8 GB LPDDR4X RAM | Chrome Operating System | 39.62 cm (15.6 Inch) Display | 1 Year Onsite Warranty
"ASUS Vivobook Go 15 (2025) with Office 2024 + M365 Basic*, AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB ...","₹36,990",In Stock,ASUS,4,12 Ratings & 2 Reviews,None,None,No,"AMD Ryzen 5 Quad Core Processor | 8 GB LPDDR5 RAM | Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | Microsoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), McAfee 1 year | 1 Year Onsite Warranty"
Acer Aspire 3 Intel Celeron Dual Core N4500 - (8 GB/256 GB SSD/Windows 11 Home) A325-45 Thin and Light...,"₹26,990",In Stock,Acer,3.9,"1,943 Ratings & 178 Reviews",None,None,No,Intel Celeron Dual Core Processor | 8 GB LPDDR4X RAM | Windows 11 Operating System | 256 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Onsite Warranty
Lenovo IdeaPad Slim 3 Next Gen AI PC WUXGA IPS Copilot + PC Qualcomm Snapdragon X - (16 GB/512 GB SSD/...,"₹50,990",In Stock,Lenovo,4.3,595 Ratings & 58 Reviews,None,None,No,Qualcomm Snapdragon X Processor | 16 GB LPDDR5X RAM | Windows 11 Home Operating System | 512 GB SSD | 38.86 cm (15.3 Inch) Display | Office Home 2024 | 1 Year Onsite Warranty
HP 15 Intel Core 3 100U - (8 GB/512 GB SSD/Windows 11 Home) 15-fd1253TU/ 15-fd1225TU Thin and Light La...,"₹39,990",In Stock,HP,4.2,"1,131 Ratings & 63 Reviews",None,None,No,Intel Core 3 Processor | 8 GB DDR4 RAM | Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | MS Office Home 2024 + MISC PC Game Pass DA 3M | 1 Year Onsite Warranty
DELL G15 Intel Core i5 13th Gen 13450HX - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeFor...,"₹79,990",In Stock,DELL,4.2,452 Ratings & 40 Reviews,None,None,No,"Intel Core i5 Processor (13th Gen) | 16 GB DDR5 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | Alienware Command Center,Dell Support Assist) | 1 Year Basic Onsite Service after remote diagnosis with Hardware-Only Support"
Acer Aspire 7 Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA G...,"₹62,990",In Stock,Acer,4.3,"3,064 Ratings & 238 Reviews",None,None,No,Intel Core i5 Processor (13th Gen) | 16 GB DDR4 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Onsite Warranty
